A1,M1,V1,S1,A2,M2,V2,S2,A3,M3,V3,S3,A4,M4,V4,S4,A5,M5,V5,S5,A6,M6,V6,S6,A7,M7,V7,S7,A8,M8,V8,S8,A9,M9,V9,S9,State
2.6162938,2.5718965,2.63851611195476,1.6243509817631,5.3321712,4.7667805,4.88103656972776,2.20930680751401,-7.4493041,-8.0329955,3.98829132113289,1.99707068506172,0.0556931,-0.0541105,0.17884375788729,0.422899228998221,0.3483171,0.304449,0.27079411324449,0.520378817059736,-0.2213099,0.004104,0.50440522190309,0.710214912475858,-0.7319427,-2.70784,15.0344891713506,3.87743332261828,-10.2037109,-7.927063,20.2956546886539,4.50506988721084,-183.7672441,-185.319672,13.4666498700391,3.6696934299801,Cycling
2.9434015,2.996867,1.59154531065965,1.26156462801541,6.8014781,6.5931825,2.35497298461549,1.53459212320912,-6.5129915,-7.0576575,3.31453533789425,1.82058653677716,0.2921898,0.779571,1.34927309044356,1.16158214967499,0.0125286,-0.0185765,0.07156299053684,0.267512598837587,-0.090583,0.265916,0.564618243616,0.751410835439575,4.0095581,4.3391035,1.58052221832489,1.25718821913224,8.4686187,10.506813,61.2417143285076,7.82570855121168,-169.176668,-167.6301345,37.6283440084162,6.13419465035274,Cycling
3.2774228,3.217508,1.11813446060256,1.05741877257904,5.4732049,6.2009825,5.88973562694789,2.42687775278193,-6.6064403,-6.706458,1.54297856003641,1.24216688091271,-0.4321764,-0.3064785,0.64199837589244,0.801248011474874,-0.0914456,0.0812385,0.34087215074144,0.583842573594492,-0.1810795,-0.078406,0.31000788486865,0.556783517059054,4.7972412,4.6436845,4.19290382054336,2.04765813077851,0.3408477,5.8481825,144.828639068161,12.034477099906,-172.6006942,-172.2585755,27.2097523203433,5.21629680140455,Cycling
3.4323574,3.3725325,2.34533521593004,1.53144873108114,5.7736772,4.877662,5.54277083097296,2.35430899224655,-6.9512203,-6.859837,3.74444812190941,1.93505765338127,-0.2130627,-0.0608215,1.02623576233401,1.0130329522449,0.066843,0.1716655,0.3941202071204,0.627789938690005,0.2961917,0.4140935,0.69309773337281,0.83252491456581,-1.434584,-1.7673415,14.0597052047876,3.74962734212183,-4.5890061,-3.52153,97.4276716440395,9.87054566090647,-180.2079421,-181.8199995,35.7915154123139,5.98260105742593,Cycling
3.5037496,3.392883,0.74311222012864,0.862039569932054,5.2779128,5.3402665,2.89634568338996,1.70186535407181,-6.1859587,-6.561684,2.85839589579621,1.69067912265936,0.00634,0.3982725,1.4425198789488,1.20104949063259,-0.0279601,-0.0382845,0.34760714468429,0.589582178058572,-0.1238358,-0.1593805,0.36741784750816,0.606150020628689,1.8966232,2.1674805,5.28611488806536,2.29915525531995,-5.3164674,-3.5688175,78.458686806958,8.8576908281424,-178.4156249,-178.849899,22.5318661256765,4.74677428636295,Cycling
4.9808672,4.3272205,3.34722098964356,1.82954119648713,6.7608065,6.5123785,5.51832486488045,2.34911150541656,-6.9466116,-7.1746745,4.14619253771384,2.03622015944098,0.3003696,0.135902,0.80358345793664,0.896428166635029,0.1323056,-0.1576575,0.59322718731544,0.770212429992817,0.0850162,0.270631,0.63838133556916,0.798987694253898,3.5988479,3.542137,13.3609256568293,3.65525999852668,-6.0298767,-4.474762,93.9939701044758,9.6950487417277,-177.6206284,-177.4201815,27.3988644997381,5.23439246711002,Cycling
4.2718094,4.823269,4.40014781006884,2.09765292888715,4.9378164,4.6313585,4.77016265122684,2.18407020290714,-7.1504927,-7.209315,5.87001524420661,2.42281143389382,0.2596316,0.358155,0.65175422115004,0.807312963571154,-0.0928386,-0.0298805,0.56682583038644,0.75287836360626,-0.0801089,-0.097614,0.60761205054249,0.779494740548318,6.8314897,7.248955,9.98301765337521,3.15959137443044,-4.4926576,-3.5241855,96.7707036447878,9.83721015556686,-173.8406875,-176.235985,53.0280750862963,7.28203783883991,Cycling
5.0593671,5.148581,9.81157714427449,3.13234371426165,5.4883631,5.6979755,4.54450567402889,2.13178462186706,-8.0695819,-7.5845315,17.3881525654281,4.16991037858466,0.1970005,0.377447,0.78570025868385,0.886397348080335,-0.2048072,-0.416813,0.75596000963236,0.869459607821065,0.31067,0.244664,0.621515866758,0.788362776111353,1.532547,0.686768,33.57411413124,5.79431739993936,-4.8898254,-0.7941435,138.005971202901,11.7475942729949,-178.0757293,-179.715164,69.5344509592566,8.33873197550182,Cycling
5.3945402,4.7101425,9.38018592916716,3.06270892008483,7.186316,7.144223,13.425581585438,3.66409355577038,-6.2501382,-5.7256585,8.02927505407236,2.83359754624265,0.3182957,0.2855195,1.68250678751461,1.29711479349925,0.1641919,0.347784,0.66394176682049,0.814826218785632,-0.0099753,-0.143829,0.22428920617101,0.473591813876686,5.3767349,5.792282,5.07060350670229,2.2518000592198,-7.0147996,-4.375603,73.455908480911,8.570642244366,-174.487346,-175.248047,20.6521647894964,4.54446529192339,Cycling
4.6697855,4.4936175,1.87408025722425,1.36897050999072,5.6745572,6.0488755,4.09592573771836,2.02383935570943,-6.5205634,-6.2471455,1.05154871894184,1.02545049560758,0.1181095,0.406309,0.58466775801345,0.764635702811116,-0.3030493,-0.413262,0.66519307259201,0.815593693325304,0.0079292,0.065136,0.91168632325656,0.954822665868673,7.3170761,9.154526,19.7668651570141,4.44599428216165,-4.1957461,-1.8724745,85.6843657404503,9.25658499342227,-169.3895004,-168.5259555,59.9897897048805,7.74530759265767,Cycling
4.7153503,4.8428715,2.32900509556961,1.52610782566947,5.8269482,5.4419455,4.48383376881356,2.11750649793892,-6.6454958,-6.818462,2.96683784193956,1.72245111452824,0.0228542,-0.2443615,0.99594316959556,0.997969523380128,0.0538243,0.0598215,0.75909142404841,0.871258528823913,-0.2026622,-0.211861,0.47026371098176,0.685757764069617,6.52921,7.4823915,9.2878872999038,3.04760353391051,-3.7536239,-1.283531,72.3317825670773,8.50480937864437,-170.9088928,-170.7421035,46.5716615620009,6.82434330628237,Cycling
3.9487868,3.424457,2.76704161505876,1.66344269966199,5.1364753,4.539556,8.31816996261281,2.88412377726976,-5.3310493,-5.6947585,3.74475589117861,1.93513717632074,0.0473094,-0.081207,1.90034218787824,1.37852899421022,0.2237743,0.4600885,0.72409588168081,0.850938236114003,0.0069607,-0.116284,0.60949836909741,0.780703765264015,4.5281783,5.580368,9.78380911675101,3.1279081055477,-0.571963499999999,1.718895,116.66373495008,10.8010987843867,-172.9004027,-172.580124,60.1546204045958,7.75594097480092,Cycling
4.1960179,4.6755765,16.4044456289049,4.05024019397676,5.8580726,6.072144,6.87339858776704,2.6217167253094,-5.4426639,-4.9859995,25.0717858178607,5.00717343596771,-0.2877725,-0.377803,1.18291136176805,1.08761728644227,0.2878423,-0.406736,4.06627762688341,2.01650133322133,-0.1891772,0.185885,0.54577323374576,0.738764667364215,3.2721132,4.0823365,8.17484579045936,2.85916872367815,-4.073317,-2.6680145,80.511938491362,8.97284450391079,-175.7698898,-175.1891025,31.525288442669,5.61473850171751,Cycling
3.819829,3.49531,3.207548433707,1.79096299060226,5.0220624,4.2107275,5.10855264811484,2.26021075303053,-4.8945413,-5.224298,9.05970451580181,3.00993430423353,-0.0738486,-0.101955,0.85095974034484,0.922474791170382,0.1941806,-0.0829835,0.83910915223184,0.916029012767522,-0.0656715,-0.068498,0.74464992389585,0.862931007610603,5.1626434,6.5368425,20.5247544019264,4.53042541070112,-7.7925537,-5.831276,65.428153744694,8.08876713379079,-175.3601212,-175.043312,51.7769474633347,7.19562001938225,Cycling
4.2369736,5.0724155,5.02496240797424,2.24164279223391,4.5059922,4.4450595,2.96518020220696,1.72196986100424,-6.2830287,-6.188862,3.33759271815001,1.82690796652432,-0.0420135,-0.3710295,0.96069381335665,0.980149893310533,0.2397506,0.169516,0.39909377556644,0.631738692472165,-0.1893537,-0.3607355,0.59591218286161,0.771953484908003,8.260054,9.668289,16.6152428070284,4.07617992819606,-8.0100692,-6.9953385,107.837229212686,10.3844705793163,-172.3749344,-174.3572235,63.30246282818,7.95628448637805,Cycling
